Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,Timestamp,dt
5.145141602,-3.057388306,6.907272339,0.452225208,0.879216671,-0.264530659,4.909342766,-4.090632439,7.438781261,-0.066009521,-0.206817627,-0.185379028,-24.50866699,-0.915527344,-32.86590576,22:12:23:621,0.019989014
5.470748901,-3.586517334,7.524978638,0.532394886,0.531963348,0.084666729,4.924622059,-4.107028484,7.419622898,-0.097976685,-0.113082886,0.047912598,-25.1449585,-0.41809082,-33.67156982,22:12:23:639,0.020019531
5.489898682,-4.292800903,7.285552979,0.543172836,-0.137812138,-0.132142544,4.931727409,-4.142390728,7.395205021,0.0415802,-0.155685425,0.220489502,-23.57177734,-1.084899902,-32.20672607,22:12:23:678,0.019989013
5.446807861,-4.352661133,7.067687988,0.476790905,-0.187907696,-0.329418182,4.954763889,-4.151971817,7.37440443,0.127868652,-0.298431396,0.280151367,-24.57275391,-1.649475098,-32.08770752,22:12:23:699,0.019989014
5.501876831,-4.309570313,6.763626099,0.49653244,-0.139063835,-0.605414867,4.990345478,-4.158009052,7.346959114,0.202438354,-0.419876099,0.350448608,-24.57427979,-1.657104492,-30.56182861,22:12:23:716,0.019989014
5.928039551,-3.928878784,6.907272339,0.840606689,0.242149353,-0.404862881,5.072255611,-4.158584595,7.290320873,0.307891846,-0.485916138,0.430343628,-25.8605957,-0.817871094,-30.33752441,22:12:23:757,0.020019531
5.327102661,-3.888183594,7.433990479,0.204691887,0.28129673,0.145026684,5.106974125,-4.156915188,7.266997814,0.249313354,-0.290985107,0.396255493,-24.97406006,-1.5625,-31.19354248,22:12:23:797,0.019989013
5.322311401,-4.228164673,7.730880737,0.187510014,-0.047708511,0.453854084,5.118141174,-4.166892052,7.253416061,0.176864624,-0.282455444,0.355773926,-26.69830322,-1.068115234,-30.82885742,22:12:23:817,0.020019532
5.099655151,-4.817138672,7.793121338,-0.035653591,-0.613526344,0.519973278,5.114871502,-4.186882973,7.244203091,0.127868652,-0.073669434,0.243927002,-27.14996338,-1.5625,-30.53283691,22:12:23:858,0.019989014
4.613632202,-4.491516113,7.390899658,-0.480418682,-0.284581184,0.091114521,5.073933125,-4.190320969,7.270956993,0.172607422,0.113815308,0.264160156,-27.14996338,-1.5625,-30.53283691,22:12:23:878,0.020019531
3.857055664,-4.036621094,6.974304199,-1.127562523,0.170034409,-0.389467239,4.969215393,-4.193656921,7.341016293,0.255691528,0.074401855,0.384536743,-27.25982666,-1.278686523,-32.22503662,22:12:23:915,0.019989014
3.876205444,-4.364624023,7.122756958,-1.095816612,-0.155294895,-0.243502617,4.95835638,-4.197759628,7.346013069,0.288726807,-0.206817627,0.446334839,-26.36108398,-0.305175781,-30.5267334,22:12:23:937,0.020019531
4.115631104,-4.692642212,7.381317139,-0.878848076,-0.476779938,0.035463333,4.981301785,-4.204739094,7.326471806,0.321746826,-0.478469849,0.51663208,-26.82342529,-0.938415527,-31.14318848,22:12:23:958,0.019989014
4.343078613,-4.769256592,7.618347168,-0.684518814,-0.540760994,0.301686764,5.014059067,-4.217109203,7.29695797,0.340911865,-0.593521118,0.597595215,-27.11181641,-1.119995117,-31.30493164,22:12:23:977,0.019989013
4.944030762,-5.238510132,7.407653809,-0.106526852,-0.966413975,0.126412868,5.034745693,-4.258720875,7.258444786,0.364349365,-0.435852051,0.698791504,-26.01013184,0.598144531,-28.85284424,22:12:24:016,0.019989014
4.797973633,-5.295974731,6.864181519,-0.252162933,-1.009672165,-0.409049034,5.034306049,-4.272866726,7.250431538,0.37713623,-0.378326416,0.63381958,-27.89916992,-0.798034668,-29.97741699,22:12:24:036,0.019989014
4.525039673,-4.912902832,6.19619751,-0.509289742,-0.621182442,-1.076450348,5.021699905,-4.280953884,7.254402637,0.333465576,-0.217483521,0.448455811,-29.11071777,0.914001465,-29.00695801,22:12:24:076,0.019989014
4.742919922,-4.666305542,6.01423645,-0.291229725,-0.374943256,-1.252550602,5.023862839,-4.28259325,7.251937866,0.272735596,-0.228134155,0.371765137,-27.73590088,1.097106934,-29.4052124,22:12:24:096,0.019989013
4.862625122,-4.546585083,6.13873291,-0.182395935,-0.252112389,-1.113190651,5.036786079,-4.287462711,7.240086079,0.194976807,-0.257949829,0.299316406,-29.04968262,0.061035156,-29.89959717,22:12:24:116,0.019989013
4.845870972,-4.805160522,6.06451416,-0.306349754,-0.389019489,-1.036505222,5.01249361,-4.345960617,7.222044468,0.036254883,-0.064071655,0.416503906,-28.7399292,-1.06048584,-28.02581787,22:12:24:156,0.019989014
5.159500122,-4.843475342,5.9974823,0.178622246,-0.434665203,-1.215769768,4.978099346,-4.406351089,7.209228516,-0.035125732,-0.058746338,0.517700195,-28.55072021,-0.459289551,-28.18450928,22:12:24:175,0.020019531
5.73890686,-4.939239502,6.18661499,0.774757862,-0.464715958,-0.996780872,4.961700439,-4.472316742,7.179853439,-0.083053589,-0.175933838,0.517700195,-27.52227783,1.982116699,-28.04260254,22:12:24:216,0.019989014
5.834671021,-5.039794922,6.5912323,0.86354351,-0.432859421,-0.506606102,4.967386723,-4.603468895,7.092497826,-0.205566406,-0.217483521,0.368560791,-30.12390137,1.783752441,-27.54974365,22:12:24:235,0.020019531
5.78918457,-4.817138672,6.5912323,0.830755711,-0.135072231,-0.467243671,4.954322815,-4.678189278,7.052630901,-0.281188965,-0.10987854,0.349395752,-29.45861816,3.176879883,-28.92608643,22:12:24:257,0.019989013
6.129150391,-4.513076782,6.39012146,1.17011261,0.317501068,-0.566598415,4.955120564,-4.826762199,6.951224327,-0.370681763,-0.19190979,0.214096069,-30.33447266,2.487182617,-29.56237793,22:12:24:296,0.020019531
5.906494141,-4.448425293,6.603210449,0.90580225,0.448092937,-0.277482033,4.996632099,-4.892542839,6.875106812,-0.421813965,-0.337844849,0.0990448,-30.31158447,2.767944336,-27.27813721,22:12:24:320,0.019989014
6.02142334,-4.383789063,6.610397339,0.980291843,0.58536768,-0.188772678,5.036842346,-4.964929104,6.793385029,-0.517684937,-0.294174194,0.047912598,-29.62341309,2.85949707,-27.55279541,22:12:24:359,0.020019531
6.54095459,-4.146759033,5.686233521,1.453083515,0.987355232,-0.948974133,5.085196972,-5.131415844,6.631720543,-0.651901245,-0.162078857,0.028747559,-29.99572754,4.827880859,-27.16064453,22:12:24:380,0.019989013
6.19619751,-4.812347412,6.3853302,0.993982792,0.505809307,-0.014066696,5.198763847,-5.314628601,6.395151615,-0.79145813,-0.414550781,-0.042633057,-30.62438965,3.872680664,-25.48828125,22:12:24:418,0.020019532
6.14831543,-5.097259521,6.61277771,0.885424614,0.327493191,0.349938393,5.25800705,-5.419718742,6.257027626,-0.855377197,-0.444381714,-1.53E-05,-31.72149658,5.323791504,-27.25372314,22:12:24:440,0.019989014
6.325485229,-5.832275391,6.102813721,0.967312336,-0.196668148,0.099951744,5.348890781,-5.625844955,5.992463112,-0.86177063,-0.286712646,-0.037307739,-31.41174316,4.200744629,-25.37994385,22:12:24:478,0.020019531
5.834671021,-5.829879761,6.20098877,0.43296814,-0.098222733,0.32540369,5.390995502,-5.720295429,5.863938332,-0.853240967,-0.29737854,-0.053283691,-32.19299316,7.717895508,-28.09753418,22:12:24:497,0.019989014
5.032608032,-6.11239624,6.37097168,-0.451413631,-0.192376137,0.757979393,5.471054077,-5.906021595,5.599719524,-0.857498169,-0.34211731,-0.053283691,-30.55725098,7.775878906,-25.57983398,22:12:24:539,0.020019531
4.941635132,-6.37336731,6.28717041,-0.602288723,-0.366235256,0.82458353,5.529848099,-5.991880417,5.448718071,-0.824478149,-0.510421753,-0.054351807,-31.90612793,7.891845703,-26.40991211,22:12:24:558,0.019989014
5.657501221,-6.730102539,6.39491272,-0.039599419,-0.565707684,1.259527206,5.677694798,-6.143397808,5.117893219,-0.757369995,-0.680862427,-0.054351807,-31.75811768,6.465148926,-25.60424805,22:12:24:597,0.020019531
5.571304321,-6.32069397,6.823471069,-0.1919384,-0.083396435,1.843877316,5.741054058,-6.213284016,4.960422039,-0.694519043,-0.68939209,0.020217896,-32.55767822,8.232116699,-24.92218018,22:12:24:617,0.019989014
5.312728882,-5.676651001,6.885726929,-0.504477501,0.631357193,2.057213306,5.793907166,-6.282743454,4.809174538,-0.635925293,-0.705368042,0.100112915,-33.44421387,8.978271484,-24.37133789,22:12:24:657,0.020019531
6.227325439,-6.01184082,7.204147339,0.271742344,0.412065506,2.693842411,5.92766571,-6.393793583,4.489162445,-0.39944458,-1.05796814,0.123550415,-34.34448242,9.580993652,-24.12414551,22:12:24:678,0.019989014
6.835449219,-5.81312561,8.164230347,0.764739513,0.631533623,3.821028233,6.036901474,-6.408769131,4.319014549,-0.218338013,-1.316833496,0.038330078,-36.19842529,8.60748291,-22.35717773,22:12:24:697,0.019989013
6.708557129,-5.463562012,8.793899536,0.514903069,0.976234913,4.60100317,6.259808064,-6.378362179,4.037534237,-0.027664185,-1.38394165,-0.019195557,-36.71264648,8.961486816,-19.94781494,22:12:24:741,0.019989013
6.66784668,-5.116409302,7.474700928,0.262954712,1.275407791,3.512352228,6.358520985,-6.345541,3.933661699,0.328140259,-1.281677246,0.015960693,-36.92626953,8.067321777,-19.78302002,22:12:24:759,0.019989014
7.400482178,-5.425262451,8.532928467,0.728761196,0.81407547,4.734597206,6.613586426,-6.184971333,3.765234232,0.646652222,-1.3487854,-0.300430298,-38.3026123,7.879638672,-18.31817627,22:12:24:796,0.019989014
6.64630127,-6.07170105,8.880096436,-0.158947468,0.051083088,5.105496407,6.739790916,-6.063890934,3.738293171,0.840530396,-1.137863159,-0.393096924,-39.70794678,5.805969238,-15.28167725,22:12:24:819,0.019989014
6.53855896,-6.44519043,8.561660767,-0.357681751,-0.446501255,4.729063511,6.823517799,-5.935431004,3.792181492,1.055709839,-0.684066772,-0.33770752,-41.7098999,4.676818848,-15.04364014,22:12:24:857,0.019989013
5.339065552,-6.483505249,7.508209229,-1.691879272,-0.775393963,3.45912838,6.950417042,-5.642734051,4.002705097,1.395523071,-0.50402832,-0.312133789,-41.96472168,3.335571289,-13.03863525,22:12:24:877,0.019989014
4.984725952,-6.31590271,7.357376099,-2.121002197,-0.767701626,3.214594841,7.023459435,-5.483965397,4.094817162,1.528686523,-0.668075562,-0.272720337,-41.21398926,4.144287109,-10.88562012,22:12:24:898,0.019989014
4.984725952,-6.789962769,7.101196289,-2.289829731,-1.559373379,2.83523035,7.188866615,-5.168976784,4.215715885,1.769439697,-1.03666687,-0.101211548,-42.52929688,3.102111816,-10.00671387,22:12:24:936,0.020019531
4.790802002,-6.854598999,6.483505249,-2.579300404,-1.783008099,2.190349579,7.283512115,-5.012005329,4.242715836,1.899398804,-1.223083496,-0.038360596,-41.06750488,4.293823242,-7.983398438,22:12:24:957,0.019989014
4.623199463,-6.39491272,5.930435181,-2.850537777,-1.475185871,1.647965908,7.388579369,-4.863670349,4.233673573,1.949462891,-1.437210083,0.052185059,-41.40625,3.520202637,-6.607055664,22:12:24:977,0.020019531
4.884170532,-6.42364502,4.977539063,-2.793833256,-1.753702164,0.80073452,7.5980196,-4.621294975,4.133293629,1.952667236,-1.665176392,0.266296387,-41.47033691,2.789306641,-6.134033203,22:12:25:017,0.019989014
5.64074707,-6.51461792,4.865020752,-2.134545803,-1.947697163,0.760435581,7.696107864,-4.520410061,4.062783241,1.934555054,-1.645996094,0.305709839,-40.3213501,3.500366211,-3.044128418,22:12:25:039,0.019989013
5.427658081,-6.39251709,4.642364502,-2.441224575,-1.93033123,0.61158371,7.791997433,-4.418586254,3.991396666,1.940948486,-1.608718872,0.278015137,-40.50750732,4.487609863,-3.381347656,22:12:25:077,0.019989014
5.245697021,-6.16746521,3.983947754,-2.78603363,-1.863974571,0.137470961,7.963552475,-4.266960144,3.813825607,1.886611938,-1.667297363,0.437805176,-40.25726318,5.805969238,-0.959777832,22:12:25:098,0.019989014
5.724533081,-6.06690979,3.387802124,-2.378094673,-1.807979107,-0.340969563,8.039162636,-4.225572109,3.699565649,1.807785034,-1.674758911,0.51663208,-41.51000977,5.491638184,0.20904541,22:12:25:117,0.020019531
6.912063599,-5.396530151,2.753326416,-1.491950035,-1.377009392,-0.705387592,8.113877296,-4.187121868,3.57818222,1.668243408,-1.703521729,0.340866089,-39.84832764,5.844116211,2.264404297,22:12:25:156,0.019989013
6.651092529,-5.468353271,2.298431396,-1.700881958,-1.36397028,-0.987802505,8.299055099,-4.078377247,3.265412092,1.643737793,-1.837738037,0.278015137,-41.44744873,6.217956543,0.958251953,22:12:25:178,0.020019532
7.563278198,-6.22492981,1.855499268,-0.881500244,-2.163495541,-1.237406969,8.392354965,-4.036221981,3.07370615,1.576629639,-1.87928772,0.279083252,-41.44744873,6.217956543,0.958251953,22:12:25:197,0.019989013
10.3525238,-7.070083618,2.063796997,1.813660622,-3.069792271,-0.888064861,8.474879265,-3.970316172,2.929742813,1.482879639,-1.508575439,0.076675415,-39.84985352,5.828857422,5.316162109,22:12:25:237,0.020019531
6.428436279,-7.074859619,3.177108765,-2.188386917,-3.3080616,0.12746644,8.547410011,-3.736454487,3.025075674,1.618164063,-0.052352905,-0.193893433,-39.03808594,5.78918457,5.508422852,22:12:25:261,0.019989014
6.533782959,-7.982269287,1.699890137,-2.101086617,-4.40920639,-1.499633312,8.572946548,-3.547439575,3.17657876,1.841873169,-0.638259888,-0.108673096,-39.94903564,7.830810547,6.17980957,22:12:25:299,0.020019531
6.797134399,-7.498641968,3.495529175,-1.92047596,-4.09121418,0.342812777,8.655882835,-3.383300543,3.13039279,1.814178467,-1.007904053,-0.40802002,-38.88702393,7.536315918,6.23626709,22:12:25:323,0.019989013
5.465957642,-4.134780884,-5.719741821,-3.669384003,-0.954601526,-7.5508008,9.099907875,-3.167844534,1.823956847,0.345184326,-5.425552368,-0.528396606,-39.87579346,5.534362793,5.627441406,22:12:25:360,0.020019531
2.698272705,-4.563354492,3.074157715,2.523028374,-1.530422688,0.69684267,9.022070885,-3.024989605,2.371089935,1.540405273,3.359680176,0.074554443,-39.23339844,5.142211914,14.52026367,22:12:25:397,0.019989014
10.43392944,-2.935287476,7.436386108,1.559098244,0.107363224,4.44899559,8.839310646,-3.030472755,2.975434065,1.571304321,2.74395752,0.52835083,-39.04266357,5.764770508,10.24017334,22:12:25:414,0.020019531
16.83123779,0.780502319,7.513000488,8.00159359,3.93892622,4.394209385,8.761816025,-3.134161472,3.094833136,1.199523926,0.196914673,1.187759399,-38.11035156,8.644104004,7.009887695,22:12:25:441,0.019989014
28.88844299,-0.842758179,5.616790771,19.967556,2.248533726,2.405175209,8.772436142,-3.039850473,3.158171654,1.3230896,-0.014007568,0.15763855,-39.01062012,7.664489746,6.074523926,22:12:25:457,0.019989013
29.53965759,-3.983947754,10.63264465,20.4516983,-1.422544003,7.104806423,8.841901779,-2.492053032,3.43232131,1.559585571,1.067230225,-2.413909912,-39.01062012,7.664489746,6.074523926,22:12:25:477,0.020019532
19.00756836,3.007110596,12.41394043,9.530752182,3.323535919,8.573477745,9.084356308,-0.303321421,3.681419134,2.795288086,-0.857696533,-5.404098511,-39.82696533,4.537963867,4.434204102,22:12:25:514,0.019989014
9.639053345,5.243301392,6.4427948,0.099896431,4.397569656,2.823745251,9.13761425,0.810131252,3.466708899,3.174514771,-1.145324707,-4.740447998,-40.85998535,-1.084899902,5.741882324,22:12:25:535,0.020019531
2.597702026,1.833953857,0.931350708,-6.634455681,0.134513497,-3.062381744,8.874819756,1.633662343,3.839152336,2.795288086,2.459533691,-3.408859253,-39.5904541,-5.253601074,7.276916504,22:12:25:555,0.019989014
-2.614471436,-7.072479248,-3.181900024,-11.24978638,-9.256510735,-7.994270802,8.3645401,2.115547895,4.66147089,2.336166382,5.310180664,-1.812026978,-39.90325928,-8.874511719,2.160644531,22:12:25:575,0.019989014
-7.723693848,-14.64772034,-7.388504028,-15.7774086,-16.97037697,-12.85146904,7.89400959,2.276597977,5.354634285,1.877029419,4.779678345,-0.169387817,-40.75012207,-9.24987793,-2.754211426,22:12:25:594,0.020019531
-12.15057373,-15.86398315,-9.437942505,-19.9493351,-18.155056,-15.02207565,7.755262852,2.278293371,5.552986622,1.513778687,1.684020996,0.692398071,-39.75067139,-10.27069092,-2.987670898,22:12:25:616,0.019989014
-9.567230225,-8.731658936,-4.661514282,-17.39694405,-16.18960762,-13.45891953,8.050264359,2.239908218,5.132877827,-0.046844482,-1.524551392,-0.23651123,-40.18554688,-9.028625488,-3.190612793,22:12:25:657,0.020019531
-1.903396606,-5.901702881,-2.003952026,-9.835767746,-8.058666229,-6.932238102,8.116211891,2.206952572,5.042504311,-0.79359436,-0.779937744,-0.451690674,-40.43731689,-8.782958984,-1.377868652,22:12:25:677,0.019989014
-1.740585327,-3.675094604,0.964859009,-9.630256653,-5.540805817,-4.041219234,8.120147705,1.920213223,5.152317524,-1.701187134,0.181991577,0.595458984,-39.06402588,-10.19134521,-1.126098633,22:12:25:694,0.019989014
-1.561019897,-1.604110718,2.645599365,-9.385450363,-2.815606594,-2.568766117,8.093646049,1.253179789,5.393776894,-2.589630127,0.889328003,2.375518799,-40.27252197,-6.887817383,-1.110839844,22:12:25:715,0.020019531
1.537078857,1.125274658,4.896148682,-6.134974957,0.880954444,-0.622234821,7.95847702,0.253441483,5.724402905,-3.334243774,1.661651611,3.951049805,-39.30206299,-3.564453125,-5.570983887,22:12:25:735,0.019989014
27.67936707,10.41717529,9.720458984,20.08710861,12.21874809,4.20659256,7.792525768,-1.849094272,5.659310341,-3.525985718,-0.852371216,4.117233276,-41.82128906,1.875305176,-5.670166016,22:12:25:777,0.020019532
32.82211304,4.673477173,12.20803833,24.89617157,7.074227333,7.2217803,8.040610313,-2.435482979,5.058397293,-3.053009033,-2.817779541,2.046356201,-40.52886963,5.793762207,-5.551147461,22:12:25:794,0.019989013
34.34721375,-4.130004883,14.0635376,26.14122772,-1.620689869,9.32715416,8.210350037,-2.510649681,4.738902569,-2.088943481,-1.207107544,-0.627456665,-40.19165039,8.125305176,-1.623535156,22:12:25:815,0.019989014
27.69851685,-11.35090637,12.43788147,19.28030205,-9.12154007,7.702805519,8.328333855,-2.205563307,4.684519768,-0.964035034,0.038192749,-2.514038086,-41.19873047,4.38079834,-0.053405762,22:12:25:836,0.020019531
26.87730408,-9.346969604,9.387664795,18.27816391,-7.483870506,4.615684986,8.424954414,-1.825359941,4.675317764,0.34197998,0.004104614,-2.195526123,-39.72320557,2.561950684,-1.466369629,22:12:25:858,0.019989014
25.04574585,1.209075928,11.93748474,16.01066589,2.045963764,7.315285206,8.700975418,-0.805940807,4.451276779,1.756652832,-0.62121582,-2.557723999,-41.41540527,0.312805176,0.186157227,22:12:25:895,0.020019531
17.98045349,0.991195679,10.25915527,8.9692173,0.900108695,5.405173779,8.633419037,0.087267935,4.650466919,1.798202515,1.05657959,-4.185440063,-40.10467529,-0.244140625,1.635742188,22:12:25:915,0.019989013
10.0843811,0.861907959,5.183441162,1.350694656,-0.227676034,-0.053023338,8.362988472,1.043337107,5.014204979,1.902603149,2.2837677,-4.549758911,-40.78674316,-8.103942871,-2.174377441,22:12:25:938,0.019989014
1.812408447,-0.411804199,2.102111816,-6.395170212,-2.348677158,-3.641082287,7.888785839,1.861642122,5.520121098,1.677825928,3.389511108,-3.961730957,-38.80157471,-11.87438965,-3.666687012,22:12:25:957,0.020019531
-3.469192505,-2.671936035,-0.775726318,-10.90834618,-5.204185963,-7.173578739,7.199277878,2.450597763,6.19155407,1.357177734,4.790328979,-2.897537231,-38.23852539,-14.81323242,-7.080078125,22:12:25:975,0.019989014
-8.585601807,-8.693344116,-5.317520142,-13.24838638,-8.207428932,-10.57208252,6.516072273,2.848299503,6.75265789,1.195266724,1.680831909,-1.14730835,-36.23504639,-15.24658203,-12.16430664,22:12:26:016,0.020019531
-7.936782837,-10.18254089,-6.24887085,-14.44281864,-13.52927399,-12.79341888,6.499624252,3.343434334,6.538098335,1.192062378,-2.414047241,-0.610412598,-35.88867188,-17.51403809,-11.17706299,22:12:26:034,0.019989014
-3.948043823,-7.797912598,-4.508285522,-10.96312046,-11.18985939,-10.32860947,7.073333263,3.420115709,5.868658543,0.732940674,-4.586120605,-0.074584961,-37.02087402,-17.98858643,-3.434753418,22:12:26:054,0.019989013
-1.663970947,-5.288787842,-2.444473267,-9.067746162,-8.577648163,-7.697118282,7.51991415,3.340451241,5.335040569,-0.06388855,-3.682785034,0.367492676,-37.79449463,-15.93322754,-1.99432373,22:12:26:074,0.020019532
-2.959228516,-3.979156494,-0.991195679,-10.57441139,-6.955682755,-5.996002674,7.79015398,3.044916868,5.119800568,-1.065231323,-1.892074585,1.116378784,-37.85858154,-16.66870117,-0.910949707,22:12:26:096,0.019989013
-3.124435425,0.34715271,3.727767944,-10.94863796,-0.969519496,-1.445550919,8.100806236,1.363219619,5.356207848,-3.042358398,0.204360962,4.443206787,-38.80462646,-13.47045898,-1.950073242,22:12:26:134,0.020019531
7.340621948,7.129928589,9.442733765,-0.610281467,7.025652409,4.278801441,8.223789215,0.10785526,5.341165543,-3.349151611,-0.493377686,5.710861206,-40.55023193,-10.08758545,-2.877807617,22:12:26:155,0.019989014
30.17651367,15.65089417,9.804260254,21.88033676,16.51817703,5.090764999,8.491557121,-0.887707531,4.824500561,-2.888961792,-2.796478271,4.767044067,-42.56896973,-5.151367188,-4.618835449,22:12:26:175,0.019989014
33.99287415,10.47224426,14.26464844,25.14066696,11.68812943,10.46635342,8.941130638,-1.228098631,3.836449385,-1.867370605,-5.435134888,1.460464478,-40.62805176,-0.016784668,0.079345703,22:12:26:194,0.020019531
34.60099792,-2.755722046,12.25592041,25.33832169,-1.596102357,9.130060196,9.227124214,-1.15516901,3.113862753,-0.523010254,-3.923538208,-0.559280396,-39.44702148,-0.47454834,7.321166992,22:12:26:215,0.019989013
32.76225281,-12.87123108,6.687011719,23.36143684,-11.87905502,3.528987408,9.249957085,-0.976254165,3.107346058,-0.101165771,0.089324951,-1.255966187,-41.59851074,-1.7578125,5.723571777,22:12:26:234,0.019989014
33.0328064,-9.011779785,3.627212524,23.64859581,-8.28471756,0.019357681,9.129628181,-0.707337856,3.509978056,-0.353637695,2.437164307,-1.767288208,-42.03643799,-3.684997559,4.681396484,22:12:26:254,0.020019531
23.92286682,-0.651229858,6.48588562,14.57733631,-0.364224046,2.52954793,9.027140617,-0.277227908,3.821550608,0.116149902,1.79586792,-2.322296143,-39.64996338,-5.963134766,3.475952148,22:12:26:295,0.019989014
13.7666626,2.853881836,8.317459106,4.713609695,1.736138225,3.65345192,8.665699959,1.069918752,4.464448452,1.486083984,2.355133057,-3.579299927,-40.10162354,-8.030700684,1.214599609,22:12:26:315,0.020019531
4.187454224,-0.890640259,4.826705933,-4.270451546,-2.812832832,-0.58432579,8.113422394,1.843903184,5.190644264,1.565979004,4.549575806,-3.763595581,-38.89312744,-14.48822021,-2.691650391,22:12:26:336,0.019989014
-2.564193726,-4.247314453,2.219421387,-10.13542747,-6.733468056,-4.089523792,7.305025578,2.398739338,6.087120056,1.418960571,6.096343994,-2.664245605,-37.22686768,-17.2668457,-8.95690918,22:12:26:357,0.020019531
-5.410888672,-5.856216431,-3.701431274,-11.4968853,-8.892457962,-11.03326607,5.967908859,2.977328777,7.189573765,1.490341187,3.467269897,-0.482589722,-35.0112915,-16.81976318,-11.76300049,22:12:26:396,0.019989013
-6.658279419,-7.381317139,-4.714187622,-12.60708237,-10.62738037,-11.93305779,5.891891003,3.215007782,7.149806976,1.545730591,0.371612549,-0.300430298,-36.06262207,-17.95959473,-13.15765381,22:12:26:416,0.020019531
-4.807556152,-8.573638916,-4.201828003,-10.94754791,-11.97195816,-11.05266953,6.139617443,3.398112297,6.850423813,1.380615234,-1.812179565,-0.139572144,-34.95330811,-19.67926025,-9.390258789,22:12:26:436,0.019989014
-1.752548218,-7.103591919,-2.851501465,-8.230192184,-10.54449463,-9.245342255,6.528398037,3.467863083,6.443937778,0.911895752,-2.7474823,0.20451355,-36.11602783,-17.39196777,-6.90612793,22:12:26:455,0.020019531
-3.627212524,-2.712631226,-2.743759155,-10.64730549,-5.70044136,-8.54656601,7.182076931,3.056751728,5.936702728,-0.829803467,-1.626815796,1.553131104,-36.52954102,-19.0322876,-7.038879395,22:12:26:496,0.019989014
-4.814743042,-1.168365479,-2.607284546,-12.06937599,-3.534580946,-8.282707214,7.480971813,2.440039635,5.852491379,-1.824768066,-1.282745361,2.746231079,-38.52996826,-16.9921875,-5.961608887,22:12:26:516,0.019989013
-4.469970703,0.960067749,0.00718689,-12.00077248,-0.517106533,-5.499111652,7.818880558,1.533681154,5.71693325,-2.597076416,-1.624694824,3.998977661,-38.93737793,-12.29400635,-4.417419434,22:12:26:555,0.019989013
20.42015076,5.329498291,5.269638062,11.866889,5.823606491,1.19486618,8.841301918,-0.51074791,4.211994171,-2.350997925,-6.094543457,4.429351807,-40.09857178,-9.996032715,-3.764343262,22:12:26:577,0.019989014
28.04808044,1.908172607,4.434066772,18.84707451,2.912911892,1.966069937,9.419581413,-1.028607488,2.526625633,-1.464706421,-8.995254517,2.416000366,-40.27404785,-2.575683594,7.495117188,22:12:26:597,0.020019531
29.05363464,-5.832275391,3.790023804,19.48241043,-4.62541008,2.991285801,9.696429253,-1.222652555,0.809186518,-0.183197021,-8.982467651,0.90864563,-38.61846924,-2.256774902,15.96069336,22:12:26:638,0.019989014
24.56451416,-8.607162476,-4.288009644,14.82741737,-7.22265625,-3.376363277,9.667551041,-1.374617457,-0.905134976,0.785140991,-2.7474823,0.046859741,-37.71820068,0.29296875,19.90966797,22:12:26:658,0.020019531
15.30613708,-5.686233521,-7.630325317,5.533872604,-4.126676083,-7.108151913,9.670648575,-1.543340445,-0.516743779,-0.693450928,2.289093018,0.842605591,-32.64160156,0.802612305,22.12219238,22:12:26:677,0.019989014
10.7068634,-3.730163574,-8.068466187,1.289611816,-1.597903252,-10.3460722,9.309067726,-2.107765198,2.25144124,-2.760070801,8.83833313,0.878829956,-37.02545166,1.983642578,17.15393066,22:12:26:715,0.020019531
4.932052612,-5.020645142,-3.639190674,-4.048618317,-2.749236345,-7.111111641,8.902532578,-2.251646042,3.441712856,-2.625839233,7.302230835,-0.15447998,-40.27404785,0.576782227,11.53869629,22:12:26:737,0.019989014
1.529891968,-5.803543091,3.842697144,-6.746713638,-3.155860424,-0.752086639,8.257136345,-2.64145422,4.583974838,-2.617324829,3.324523926,-0.028778076,-41.07818604,0.668334961,1.272583008,22:12:26:778,0.020019531
5.252883911,-5.674255371,5.329498291,-2.757344246,-2.733209848,0.462053776,7.996306896,-2.935934305,4.858985424,-2.336090088,2.455276489,0.358978271,-40.23590088,0.950622559,-4.341125488,22:12:26:798,0.019989014
6.605606079,-5.846633911,5.951980591,-1.292596817,-2.676239967,1.042153835,7.88309288,-3.164328814,4.90043354,-1.850326538,0.942596436,0.217300415,-41.4855957,0.648498535,-5.462646484,22:12:26:816,0.020019532
8.125915527,-4.039016724,5.437225342,0.109259605,-0.56143713,0.93606472,7.9979496,-3.469464779,4.49065733,-1.368835449,-1.072891235,0.11289978,-40.8203125,2.033996582,-5.616760254,22:12:26:857,0.019989013
8.078033447,-3.861846924,5.102050781,-0.02794838,-0.210380554,0.903926849,8.085242271,-3.642124176,4.187382698,-1.533950806,-1.230545044,0.244995117,-41.69769287,1.335144043,-4.267883301,22:12:26:877,0.019989014
7.120361328,-3.837905884,5.71257019,-1.00515461,0.052532434,1.776716709,8.10531044,-3.880764246,3.926066399,-1.961120605,-0.757568359,0.492126465,-40.82489014,0.434875488,-3.135681152,22:12:26:918,0.019989014
